id,name,building_name,new_date,new_datetime,hour,load_kW,pv_kW,demand_kWh,supply_kWh,monthnew,yearnew,net_kWh,status
119605,h1,NDIR-SERT,2023-10-20,2023-10-20 11:01:10,11,26.73,19.49,17.56,0,10,2023,-17.56,D
119613,h1,NDIR-SERT,2023-10-20,2023-10-20 12:01:10,12,31.97,17.12,20.94,0,10,2023,-20.94,D
119621,h1,NDIR-SERT,2023-10-20,2023-10-20 13:01:09,13,29.01,18.73,17.22,0.09,10,2023,-17.13,D
119629,h1,NDIR-SERT,2023-10-20,2023-10-20 14:01:11,14,29.16,15.92,16.59,0,10,2023,-16.59,D
119637,h1,NDIR-SERT,2023-10-20,2023-10-20 15:01:10,15,46.65,12.56,30,0,10,2023,-30,D
119645,h1,NDIR-SERT,2023-10-20,2023-10-20 16:01:11,16,28.03,8.47,32.63,0,10,2023,-32.63,D
119653,h1,NDIR-SERT,2023-10-20,2023-10-20 17:01:11,17,19.72,2.56,24.62,0,10,2023,-24.62,D
119668,h1,NDIR-SERT,2023-10-20,2023-10-20 19:01:09,19,8.73,0.01,9.53,0,10,2023,-9.53,D
119676,h1,NDIR-SERT,2023-10-20,2023-10-20 20:01:09,20,5.95,0.01,7.47,0,10,2023,-7.47,D
119684,h1,NDIR-SERT,2023-10-20,2023-10-20 21:01:09,21,6.03,0.01,6.56,0,10,2023,-6.56,D
119692,h1,NDIR-SERT,2023-10-20,2023-10-20 22:01:08,22,5.96,0.01,6.22,0,10,2023,-6.22,D
119700,h1,NDIR-SERT,2023-10-20,2023-10-20 23:01:09,23,5.82,0.01,6.03,0,10,2023,-6.03,D
119708,h1,NDIR-SERT,2023-10-21,2023-10-21 01:01:07,1,5.84,0.01,6.03,0,10,2023,-6.03,D
119716,h1,NDIR-SERT,2023-10-21,2023-10-21 02:01:07,2,6.25,0.01,6.1,0,10,2023,-6.1,D
119724,h1,NDIR-SERT,2023-10-21,2023-10-21 03:01:12,3,5.51,0.01,5.9,0,10,2023,-5.9,D
119732,h1,NDIR-SERT,2023-10-21,2023-10-21 04:01:11,4,5.62,0.01,5.78,0,10,2023,-5.78,D
119740,h1,NDIR-SERT,2023-10-21,2023-10-21 05:01:06,5,5.53,0.01,5.16,0,10,2023,-5.16,D
119748,h1,NDIR-SERT,2023-10-21,2023-10-21 06:01:09,6,3.81,0.01,5.19,0,10,2023,-5.19,D
119756,h1,NDIR-SERT,2023-10-21,2023-10-21 07:01:08,7,4.81,1.62,4.34,0,10,2023,-4.34,D
119764,h1,NDIR-SERT,2023-10-21,2023-10-21 08:01:08,8,23.77,4.62,5.75,0.09,10,2023,-5.66,D
119772,h1,NDIR-SERT,2023-10-21,2023-10-21 09:01:11,9,25.61,14.02,14,0,10,2023,-14,D
119780,h1,NDIR-SERT,2023-10-21,2023-10-21 10:01:09,10,33.39,14.6,10.28,0,10,2023,-10.28,D
119788,h1,NDIR-SERT,2023-10-21,2023-10-21 11:01:07,11,28.33,19.9,9.28,0.05,10,2023,-9.23,D
119796,h1,NDIR-SERT,2023-10-21,2023-10-21 12:01:07,12,20.71,17.13,3.5,2.44,10,2023,-1.06,D
119804,h1,NDIR-SERT,2023-10-21,2023-10-21 13:01:06,13,30.92,7.15,5.75,1.35,10,2023,-4.4,D
119812,h1,NDIR-SERT,2023-10-21,2023-10-21 14:01:10,14,29.97,12.5,14.04,0,10,2023,-14.04,D
119820,h1,NDIR-SERT,2023-10-21,2023-10-21 15:01:13,15,24.52,10.61,18.37,0,10,2023,-18.37,D
119828,h1,NDIR-SERT,2023-10-21,2023-10-21 16:01:12,16,20,6.88,20.16,0,10,2023,-20.16,D
119836,h1,NDIR-SERT,2023-10-21,2023-10-21 17:01:07,17,19.27,2.67,17.87,0,10,2023,-17.87,D
119851,h1,NDIR-SERT,2023-10-21,2023-10-21 19:01:08,19,8.48,0.01,8.28,0,10,2023,-8.28,D
119859,h1,NDIR-SERT,2023-10-21,2023-10-21 20:01:12,20,6.31,0.01,7.97,0,10,2023,-7.97,D
119867,h1,NDIR-SERT,2023-10-21,2023-10-21 21:01:15,21,6.28,0.01,7.84,0,10,2023,-7.84,D
119875,h1,NDIR-SERT,2023-10-21,2023-10-21 22:01:09,22,6.31,0.01,6.35,0,10,2023,-6.35,D
119883,h1,NDIR-SERT,2023-10-21,2023-10-21 23:01:07,23,6.06,0.01,6.06,0,10,2023,-6.06,D
119891,h1,NDIR-SERT,2023-10-22,2023-10-22 01:01:16,1,5.75,0.01,5.94,0,10,2023,-5.94,D
119899,h1,NDIR-SERT,2023-10-22,2023-10-22 02:01:10,2,6.56,0.01,6.15,0,10,2023,-6.15,D
119907,h1,NDIR-SERT,2023-10-22,2023-10-22 03:01:12,3,5.57,0.01,6.1,0,10,2023,-6.1,D
119915,h1,NDIR-SERT,2023-10-22,2023-10-22 04:01:10,4,6.11,0.01,5.93,0,10,2023,-5.93,D
119923,h1,NDIR-SERT,2023-10-22,2023-10-22 05:01:08,5,7.59,0.01,5.44,0,10,2023,-5.44,D
119931,h1,NDIR-SERT,2023-10-22,2023-10-22 06:01:09,6,3.66,0.01,5.41,0,10,2023,-5.41,D
119939,h1,NDIR-SERT,2023-10-22,2023-10-22 07:01:07,7,5.73,0.42,5.12,0,10,2023,-5.12,D
119947,h1,NDIR-SERT,2023-10-22,2023-10-22 08:01:11,8,3.62,1.31,4.07,0,10,2023,-4.07,D
119955,h1,NDIR-SERT,2023-10-22,2023-10-22 09:01:09,9,10.05,7.83,2.5,0.34,10,2023,-2.16,D
119963,h1,NDIR-SERT,2023-10-22,2023-10-22 10:01:07,10,26.86,16.29,0,9.29,10,2023,9.29,S
119971,h1,NDIR-SERT,2023-10-22,2023-10-22 11:01:07,11,9.18,7.32,0.06,7.42,10,2023,7.36,S
119979,h1,NDIR-SERT,2023-10-22,2023-10-22 12:01:07,12,28.73,18.78,0.25,7.16,10,2023,6.91,S
119987,h1,NDIR-SERT,2023-10-22,2023-10-22 13:01:08,13,6.09,4.81,0,10.46,10,2023,10.46,S
119995,h1,NDIR-SERT,2023-10-22,2023-10-22 14:01:07,14,22.17,17.12,0.12,9.22,10,2023,9.1,S
120003,h1,NDIR-SERT,2023-10-22,2023-10-22 15:01:10,15,16.91,12.86,1.16,1.68,10,2023,0.52,S
120011,h1,NDIR-SERT,2023-10-22,2023-10-22 16:01:07,16,7.45,4.69,1.16,1.09,10,2023,-0.07,D
120019,h1,NDIR-SERT,2023-10-22,2023-10-22 17:01:07,17,5.6,1.2,4.59,0,10,2023,-4.59,D
120027,h1,NDIR-SERT,2023-10-22,2023-10-22 18:01:08,18,5.41,0.01,4.94,0,10,2023,-4.94,D
120035,h1,NDIR-SERT,2023-10-22,2023-10-22 19:01:07,19,5.55,0.01,5.87,0,10,2023,-5.87,D
120043,h1,NDIR-SERT,2023-10-22,2023-10-22 20:01:09,20,5.82,0.01,5.91,0,10,2023,-5.91,D
120051,h1,NDIR-SERT,2023-10-22,2023-10-22 21:01:13,21,6.35,0.01,6.09,0,10,2023,-6.09,D
120059,h1,NDIR-SERT,2023-10-22,2023-10-22 22:01:11,22,6.21,0.01,5.97,0,10,2023,-5.97,D
120067,h1,NDIR-SERT,2023-10-22,2023-10-22 23:01:12,23,5.66,0.01,5.94,0,10,2023,-5.94,D
120075,h1,NDIR-SERT,2023-10-23,2023-10-23 01:01:09,1,5.81,0.01,5.93,0,10,2023,-5.93,D
120083,h1,NDIR-SERT,2023-10-23,2023-10-23 02:01:05,2,6.14,0.01,6,0,10,2023,-6,D
120091,h1,NDIR-SERT,2023-10-23,2023-10-23 03:01:08,3,5.71,0.01,6,0,10,2023,-6,D
120099,h1,NDIR-SERT,2023-10-23,2023-10-23 04:01:08,4,5.81,0.01,5.97,0,10,2023,-5.97,D
120107,h1,NDIR-SERT,2023-10-23,2023-10-23 05:01:07,5,5.83,0.01,5.32,0,10,2023,-5.32,D
120115,h1,NDIR-SERT,2023-10-23,2023-10-23 06:01:06,6,4.37,0.01,5.21,0,10,2023,-5.21,D
120123,h1,NDIR-SERT,2023-10-23,2023-10-23 07:01:08,7,4.4,1.78,4.79,0,10,2023,-4.79,D
120131,h1,NDIR-SERT,2023-10-23,2023-10-23 08:01:07,8,9.87,8.41,1.15,1.02,10,2023,-0.13,D
120139,h1,NDIR-SERT,2023-10-23,2023-10-23 09:01:07,9,20.52,14.11,0,5.01,10,2023,5.01,S
120147,h1,NDIR-SERT,2023-10-23,2023-10-23 10:01:08,10,29.52,17.9,0,8.44,10,2023,8.44,S
120155,h1,NDIR-SERT,2023-10-23,2023-10-23 11:01:07,11,7.71,6.87,0.13,3.47,10,2023,3.34,S
120163,h1,NDIR-SERT,2023-10-23,2023-10-23 12:01:07,12,20.75,20.67,4.56,0.55,10,2023,-4.01,D
120171,h1,NDIR-SERT,2023-10-23,2023-10-23 13:01:06,13,21.2,17.3,1.19,6.47,10,2023,5.28,S
120179,h1,NDIR-SERT,2023-10-23,2023-10-23 14:01:07,14,19.31,16.46,2.47,0.46,10,2023,-2.01,D
120187,h1,NDIR-SERT,2023-10-23,2023-10-23 15:01:07,15,20.08,12.14,4.28,0.45,10,2023,-3.83,D
120195,h1,NDIR-SERT,2023-10-23,2023-10-23 16:01:07,16,6.99,5.68,5.53,0.05,10,2023,-5.48,D
120203,h1,NDIR-SERT,2023-10-23,2023-10-23 17:01:07,17,7.54,1.44,3.81,0,10,2023,-3.81,D
120211,h1,NDIR-SERT,2023-10-23,2023-10-23 18:01:08,18,5.72,0.01,6.06,0,10,2023,-6.06,D
120219,h1,NDIR-SERT,2023-10-23,2023-10-23 19:01:07,19,6.84,0.01,6.97,0,10,2023,-6.97,D
120227,h1,NDIR-SERT,2023-10-23,2023-10-23 20:01:08,20,5.87,0.01,6.88,0,10,2023,-6.88,D
120235,h1,NDIR-SERT,2023-10-23,2023-10-23 21:01:09,21,6.51,0.01,6.4,0,10,2023,-6.4,D
120243,h1,NDIR-SERT,2023-10-23,2023-10-23 22:01:09,22,6.48,0.01,6.28,0,10,2023,-6.28,D
120251,h1,NDIR-SERT,2023-10-23,2023-10-23 23:01:08,23,5.83,0.01,6.22,0,10,2023,-6.22,D
120259,h1,NDIR-SERT,2023-10-24,2023-10-24 01:01:07,1,6.16,0.01,6.32,0,10,2023,-6.32,D
120267,h1,NDIR-SERT,2023-10-24,2023-10-24 02:01:06,2,6.75,0.01,6.21,0,10,2023,-6.21,D
120275,h1,NDIR-SERT,2023-10-24,2023-10-24 03:01:17,3,5.99,0.01,6.35,0,10,2023,-6.35,D
120283,h1,NDIR-SERT,2023-10-24,2023-10-24 04:01:08,4,6.12,0.01,6.19,0,10,2023,-6.19,D
120291,h1,NDIR-SERT,2023-10-24,2023-10-24 05:01:07,5,6.48,0.01,5.78,0,10,2023,-5.78,D
120299,h1,NDIR-SERT,2023-10-24,2023-10-24 06:01:08,6,5.89,0.01,5.78,0,10,2023,-5.78,D
120307,h1,NDIR-SERT,2023-10-24,2023-10-24 07:01:09,7,5.28,0.77,5.12,0,10,2023,-5.12,D
120315,h1,NDIR-SERT,2023-10-24,2023-10-24 08:01:08,8,11.57,9.03,2.32,0.54,10,2023,-1.78,D
120323,h1,NDIR-SERT,2023-10-24,2023-10-24 09:01:09,9,30.32,14.63,10.25,0.67,10,2023,-9.58,D
120331,h1,NDIR-SERT,2023-10-24,2023-10-24 10:01:09,10,34.9,8.46,15.43,0,10,2023,-15.43,D
120339,h1,NDIR-SERT,2023-10-24,2023-10-24 11:01:07,11,28.43,18.19,13.16,0,10,2023,-13.16,D
120347,h1,NDIR-SERT,2023-10-24,2023-10-24 12:01:12,12,32.8,14.06,14.56,0,10,2023,-14.56,D
120355,h1,NDIR-SERT,2023-10-24,2023-10-24 13:01:08,13,29.71,20.34,18.41,0,10,2023,-18.41,D
120363,h1,NDIR-SERT,2023-10-24,2023-10-24 14:01:08,14,38.03,5.53,21.34,0,10,2023,-21.34,D
120371,h1,NDIR-SERT,2023-10-24,2023-10-24 15:01:07,15,35.85,12.19,23.25,0,10,2023,-23.25,D
120379,h1,NDIR-SERT,2023-10-24,2023-10-24 16:01:16,16,38.62,6.13,28.1,0,10,2023,-28.1,D
120387,h1,NDIR-SERT,2023-10-24,2023-10-24 17:01:10,17,18.91,1.28,25.68,0,10,2023,-25.68,D
120395,h1,NDIR-SERT,2023-10-24,2023-10-24 18:01:09,18,12.6,0.01,12.91,0,10,2023,-12.91,D
120403,h1,NDIR-SERT,2023-10-24,2023-10-24 19:01:06,19,6.65,0.01,8.81,0,10,2023,-8.81,D
120411,h1,NDIR-SERT,2023-10-24,2023-10-24 20:01:07,20,6.01,0.01,6.81,0,10,2023,-6.81,D
120419,h1,NDIR-SERT,2023-10-24,2023-10-24 21:01:11,21,6.21,0.01,6.57,0,10,2023,-6.57,D
120427,h1,NDIR-SERT,2023-10-24,2023-10-24 22:01:08,22,6.61,0.01,6.34,0,10,2023,-6.34,D
120435,h1,NDIR-SERT,2023-10-24,2023-10-24 23:01:09,23,5.98,0.01,6.38,0,10,2023,-6.38,D
120443,h1,NDIR-SERT,2023-10-25,2023-10-25 01:01:09,1,6.72,0.01,6.43,0,10,2023,-6.43,D
120451,h1,NDIR-SERT,2023-10-25,2023-10-25 02:01:08,2,6.43,0.01,6.38,0,10,2023,-6.38,D
120459,h1,NDIR-SERT,2023-10-25,2023-10-25 03:01:10,3,6.5,0.01,6.22,0,10,2023,-6.22,D
120467,h1,NDIR-SERT,2023-10-25,2023-10-25 04:01:07,4,6.14,0.01,6.34,0,10,2023,-6.34,D
120475,h1,NDIR-SERT,2023-10-25,2023-10-25 05:01:07,5,6.15,0.01,5.69,0,10,2023,-5.69,D
120483,h1,NDIR-SERT,2023-10-25,2023-10-25 06:01:07,6,6.37,0.01,5.75,0,10,2023,-5.75,D
120491,h1,NDIR-SERT,2023-10-25,2023-10-25 07:01:08,7,5.71,2.43,5.12,0,10,2023,-5.12,D
120499,h1,NDIR-SERT,2023-10-25,2023-10-25 08:01:08,8,9.35,9.21,2.54,0,10,2023,-2.54,D
120507,h1,NDIR-SERT,2023-10-25,2023-10-25 09:01:09,9,30.36,17.04,11.68,0.01,10,2023,-11.67,D
120515,h1,NDIR-SERT,2023-10-25,2023-10-25 10:01:15,10,33.38,6.2,16.69,0,10,2023,-16.69,D
120523,h1,NDIR-SERT,2023-10-25,2023-10-25 11:01:09,11,30.22,17.55,14.25,0,10,2023,-14.25,D
120531,h1,NDIR-SERT,2023-10-25,2023-10-25 12:01:10,12,32.87,18.02,16.81,0,10,2023,-16.81,D
120539,h1,NDIR-SERT,2023-10-25,2023-10-25 13:01:08,13,31.29,20.46,16.66,0.01,10,2023,-16.65,D
120547,h1,NDIR-SERT,2023-10-25,2023-10-25 14:01:09,14,32.59,12.59,16.06,0,10,2023,-16.06,D
120555,h1,NDIR-SERT,2023-10-25,2023-10-25 15:01:08,15,25.84,6.07,16.13,0,10,2023,-16.13,D
120563,h1,NDIR-SERT,2023-10-25,2023-10-25 16:01:10,16,24.28,2.54,25.22,0,10,2023,-25.22,D
120571,h1,NDIR-SERT,2023-10-25,2023-10-25 17:01:08,17,13.44,0.49,19.78,0,10,2023,-19.78,D
120579,h1,NDIR-SERT,2023-10-25,2023-10-25 18:01:08,18,12.93,0.01,13.09,0,10,2023,-13.09,D
120587,h1,NDIR-SERT,2023-10-25,2023-10-25 19:01:07,19,9.02,0.01,10.34,0,10,2023,-10.34,D
120595,h1,NDIR-SERT,2023-10-25,2023-10-25 20:01:09,20,6.32,0.01,9.04,0,10,2023,-9.04,D
120603,h1,NDIR-SERT,2023-10-25,2023-10-25 21:01:15,21,6.24,0.01,6.62,0,10,2023,-6.62,D
120611,h1,NDIR-SERT,2023-10-25,2023-10-25 22:01:08,22,6.36,0.01,6.41,0,10,2023,-6.41,D
120619,h1,NDIR-SERT,2023-10-25,2023-10-25 23:01:07,23,5.5,0.01,6.03,0,10,2023,-6.03,D
120627,h1,NDIR-SERT,2023-10-26,2023-10-26 01:01:09,1,5.83,0.01,6.12,0,10,2023,-6.12,D
120635,h1,NDIR-SERT,2023-10-26,2023-10-26 02:01:09,2,5.47,0.01,5.91,0,10,2023,-5.91,D
120643,h1,NDIR-SERT,2023-10-26,2023-10-26 03:01:10,3,6.14,0.01,6.03,0,10,2023,-6.03,D
120651,h1,NDIR-SERT,2023-10-26,2023-10-26 04:01:09,4,6.26,0.01,6,0,10,2023,-6,D
120659,h1,NDIR-SERT,2023-10-26,2023-10-26 05:01:10,5,5.9,0.01,5.47,0,10,2023,-5.47,D
120667,h1,NDIR-SERT,2023-10-26,2023-10-26 06:01:08,6,5.65,0.01,5.37,0,10,2023,-5.37,D
120675,h1,NDIR-SERT,2023-10-26,2023-10-26 07:01:08,7,4.83,1.1,5.16,0,10,2023,-5.16,D
120683,h1,NDIR-SERT,2023-10-26,2023-10-26 08:01:10,8,8.37,7.53,2.25,0.11,10,2023,-2.14,D
120691,h1,NDIR-SERT,2023-10-26,2023-10-26 09:01:10,9,28.79,15.19,6.75,0.38,10,2023,-6.37,D
120699,h1,NDIR-SERT,2023-10-26,2023-10-26 10:01:11,10,27.06,16.95,13.53,0,10,2023,-13.53,D
120707,h1,NDIR-SERT,2023-10-26,2023-10-26 11:01:08,11,27.14,19.08,12.16,0,10,2023,-12.16,D
120715,h1,NDIR-SERT,2023-10-26,2023-10-26 12:01:10,12,22.6,5.77,13.31,0.01,10,2023,-13.3,D
120723,h1,NDIR-SERT,2023-10-26,2023-10-26 13:01:08,13,29.26,4.41,24.28,0,10,2023,-24.28,D
120731,h1,NDIR-SERT,2023-10-26,2023-10-26 14:01:09,14,23.12,2.82,18.66,0,10,2023,-18.66,D
120739,h1,NDIR-SERT,2023-10-26,2023-10-26 15:01:08,15,30.22,8.24,22.65,0,10,2023,-22.65,D
120747,h1,NDIR-SERT,2023-10-26,2023-10-26 16:01:09,16,32.23,1.15,25.56,0,10,2023,-25.56,D
120755,h1,NDIR-SERT,2023-10-26,2023-10-26 17:01:07,17,13.63,0.01,21.94,0,10,2023,-21.94,D
120763,h1,NDIR-SERT,2023-10-26,2023-10-26 18:01:09,18,12.79,0.01,12.6,0,10,2023,-12.6,D
120771,h1,NDIR-SERT,2023-10-26,2023-10-26 19:01:08,19,8.13,0.01,11.03,0,10,2023,-11.03,D
120779,h1,NDIR-SERT,2023-10-26,2023-10-26 20:01:07,20,9.15,0.01,8.37,0,10,2023,-8.37,D
120787,h1,NDIR-SERT,2023-10-26,2023-10-26 21:01:14,21,7.08,0.01,7.38,0,10,2023,-7.38,D
120795,h1,NDIR-SERT,2023-10-26,2023-10-26 22:01:07,22,7.08,0.01,7.28,0,10,2023,-7.28,D
120803,h1,NDIR-SERT,2023-10-26,2023-10-26 23:01:08,23,6.93,0.01,7.09,0,10,2023,-7.09,D
120811,h1,NDIR-SERT,2023-10-27,2023-10-27 01:01:09,1,7.46,0.01,7.28,0,10,2023,-7.28,D
120819,h1,NDIR-SERT,2023-10-27,2023-10-27 02:01:11,2,7.44,0.01,7.22,0,10,2023,-7.22,D
120827,h1,NDIR-SERT,2023-10-27,2023-10-27 04:01:13,4,7.32,0.01,7.19,0,10,2023,-7.19,D
120835,h1,NDIR-SERT,2023-10-27,2023-10-27 05:01:07,5,5.17,0.01,6.72,0,10,2023,-6.72,D
120843,h1,NDIR-SERT,2023-10-27,2023-10-27 06:01:07,6,7.3,0.01,6.56,0,10,2023,-6.56,D
120851,h1,NDIR-SERT,2023-10-27,2023-10-27 07:01:07,7,5.31,1.99,6.03,0,10,2023,-6.03,D
120859,h1,NDIR-SERT,2023-10-27,2023-10-27 08:01:07,8,4.9,3.06,3.44,0,10,2023,-3.44,D
120867,h1,NDIR-SERT,2023-10-27,2023-10-27 09:01:11,9,17.53,5.64,6.85,0.03,10,2023,-6.82,D
120875,h1,NDIR-SERT,2023-10-27,2023-10-27 10:01:09,10,22.18,9.7,13.15,0.02,10,2023,-13.13,D
120883,h1,NDIR-SERT,2023-10-27,2023-10-27 11:01:08,11,21,20.84,8.19,0.2,10,2023,-7.99,D
120891,h1,NDIR-SERT,2023-10-27,2023-10-27 12:01:09,12,24.87,7.52,10.47,0,10,2023,-10.47,D
120899,h1,NDIR-SERT,2023-10-27,2023-10-27 13:01:08,13,28.33,10.28,11.81,0.05,10,2023,-11.76,D
120907,h1,NDIR-SERT,2023-10-27,2023-10-27 14:01:10,14,34.44,19.52,13.75,0.03,10,2023,-13.72,D
120915,h1,NDIR-SERT,2023-10-27,2023-10-27 15:01:07,15,31.7,11.81,18.19,0,10,2023,-18.19,D
120923,h1,NDIR-SERT,2023-10-27,2023-10-27 16:01:07,16,27.75,7.01,19.09,0,10,2023,-19.09,D
120931,h1,NDIR-SERT,2023-10-27,2023-10-27 17:01:07,17,19.59,2.25,22.85,0,10,2023,-22.85,D
120939,h1,NDIR-SERT,2023-10-27,2023-10-27 18:01:07,18,10.52,0.01,13.84,0,10,2023,-13.84,D
120947,h1,NDIR-SERT,2023-10-27,2023-10-27 19:01:07,19,8.73,0.01,10.5,0,10,2023,-10.5,D
120955,h1,NDIR-SERT,2023-10-27,2023-10-27 20:01:07,20,9.02,0.01,9.97,0,10,2023,-9.97,D
120963,h1,NDIR-SERT,2023-10-27,2023-10-27 21:01:12,21,8.85,0.01,9.72,0,10,2023,-9.72,D
120971,h1,NDIR-SERT,2023-10-27,2023-10-27 22:01:08,22,7.65,0.01,8.28,0,10,2023,-8.28,D
120979,h1,NDIR-SERT,2023-10-27,2023-10-27 23:01:08,23,7.04,0.01,7.4,0,10,2023,-7.4,D
120987,h1,NDIR-SERT,2023-10-28,2023-10-28 01:01:09,1,9.25,0.01,7.69,0,10,2023,-7.69,D
120995,h1,NDIR-SERT,2023-10-28,2023-10-28 02:01:05,2,8.93,0.01,7.87,0,10,2023,-7.87,D
121003,h1,NDIR-SERT,2023-10-28,2023-10-28 03:01:11,3,7.18,0.01,7.75,0,10,2023,-7.75,D
121011,h1,NDIR-SERT,2023-10-28,2023-10-28 04:01:08,4,6.83,0.01,7.47,0,10,2023,-7.47,D
121019,h1,NDIR-SERT,2023-10-28,2023-10-28 05:01:07,5,6.86,0.01,7,0,10,2023,-7,D
121027,h1,NDIR-SERT,2023-10-28,2023-10-28 06:01:08,6,6.6,0.01,7.28,0,10,2023,-7.28,D
121035,h1,NDIR-SERT,2023-10-28,2023-10-28 07:01:07,7,6.13,1.07,6.5,0,10,2023,-6.5,D
121043,h1,NDIR-SERT,2023-10-28,2023-10-28 08:01:10,8,6.4,5.66,3.78,0.01,10,2023,-3.77,D
121051,h1,NDIR-SERT,2023-10-28,2023-10-28 09:01:08,9,6.48,4.29,4.94,0,10,2023,-4.94,D
121059,h1,NDIR-SERT,2023-10-28,2023-10-28 10:01:08,10,15.4,12.33,1.56,2.63,10,2023,1.07,S
121067,h1,NDIR-SERT,2023-10-28,2023-10-28 11:01:07,11,8.48,6.79,1.19,1.05,10,2023,-0.14,D
121075,h1,NDIR-SERT,2023-10-28,2023-10-28 12:01:06,12,11.39,10.21,0.72,4.25,10,2023,3.53,S
121083,h1,NDIR-SERT,2023-10-28,2023-10-28 13:01:07,13,18.99,15.85,0.22,6.12,10,2023,5.9,S
121091,h1,NDIR-SERT,2023-10-28,2023-10-28 14:01:07,14,22.55,17.5,1.25,2.73,10,2023,1.48,S
121099,h1,NDIR-SERT,2023-10-28,2023-10-28 15:01:07,15,13.69,11.85,0.81,2.18,10,2023,1.37,S
121107,h1,NDIR-SERT,2023-10-28,2023-10-28 16:01:06,16,13.36,5.36,2.78,0.25,10,2023,-2.53,D
121115,h1,NDIR-SERT,2023-10-28,2023-10-28 17:01:06,17,14.08,0.7,9.35,0,10,2023,-9.35,D
121123,h1,NDIR-SERT,2023-10-28,2023-10-28 18:01:07,18,10.36,0.01,10.68,0,10,2023,-10.68,D
121131,h1,NDIR-SERT,2023-10-28,2023-10-28 19:01:07,19,11.28,0.01,10.13,0,10,2023,-10.13,D
121139,h1,NDIR-SERT,2023-10-28,2023-10-28 20:01:09,20,9.57,0.01,10.47,0,10,2023,-10.47,D
121147,h1,NDIR-SERT,2023-10-28,2023-10-28 21:01:07,21,6.31,0.01,7.56,0,10,2023,-7.56,D
121155,h1,NDIR-SERT,2023-10-28,2023-10-28 22:01:13,22,8.7,0.01,7.28,0,10,2023,-7.28,D
121163,h1,NDIR-SERT,2023-10-28,2023-10-28 23:01:07,23,6.7,0.01,7.34,0,10,2023,-7.34,D
121171,h1,NDIR-SERT,2023-10-29,2023-10-29 01:01:09,1,7.39,0.01,7.79,0,10,2023,-7.79,D
121179,h1,NDIR-SERT,2023-10-29,2023-10-29 02:01:06,2,6.79,0.01,7.93,0,10,2023,-7.93,D
121187,h1,NDIR-SERT,2023-10-29,2023-10-29 03:01:09,3,6.98,0.01,7.69,0,10,2023,-7.69,D
121195,h1,NDIR-SERT,2023-10-29,2023-10-29 04:01:07,4,8.22,0.01,7.22,0,10,2023,-7.22,D
121203,h1,NDIR-SERT,2023-10-29,2023-10-29 05:01:07,5,6.99,0.01,6.66,0,10,2023,-6.66,D
121211,h1,NDIR-SERT,2023-10-29,2023-10-29 06:01:06,6,8.42,0.01,6.84,0,10,2023,-6.84,D
121219,h1,NDIR-SERT,2023-10-29,2023-10-29 07:01:07,7,5.71,1.79,6.06,0,10,2023,-6.06,D
121227,h1,NDIR-SERT,2023-10-29,2023-10-29 08:01:06,8,8.11,3.96,3.1,0,10,2023,-3.1,D
121235,h1,NDIR-SERT,2023-10-29,2023-10-29 09:01:07,9,7.64,0.83,4.25,0,10,2023,-4.25,D
121243,h1,NDIR-SERT,2023-10-29,2023-10-29 10:01:13,10,8.19,7.35,1.9,0.22,10,2023,-1.68,D
121251,h1,NDIR-SERT,2023-10-29,2023-10-29 11:01:07,11,9.51,9.47,0.78,0.49,10,2023,-0.29,D
121259,h1,NDIR-SERT,2023-10-29,2023-10-29 12:01:07,12,31.6,20.01,0.03,7.52,10,2023,7.49,S
121267,h1,NDIR-SERT,2023-10-29,2023-10-29 13:01:08,13,12.7,10.64,0,9.16,10,2023,9.16,S
121275,h1,NDIR-SERT,2023-10-29,2023-10-29 14:01:08,14,8.21,5.45,1.6,2.02,10,2023,0.42,S
121283,h1,NDIR-SERT,2023-10-29,2023-10-29 15:01:08,15,22.85,15.75,0.53,5.28,10,2023,4.75,S
121291,h1,NDIR-SERT,2023-10-29,2023-10-29 16:01:09,16,8.14,4.16,0.78,2.86,10,2023,2.08,S
121299,h1,NDIR-SERT,2023-10-29,2023-10-29 17:01:07,17,8.6,1.99,4.13,0,10,2023,-4.13,D
121307,h1,NDIR-SERT,2023-10-29,2023-10-29 18:01:07,18,6.08,0.01,6.87,0,10,2023,-6.87,D
121315,h1,NDIR-SERT,2023-10-29,2023-10-29 19:01:07,19,8.72,0.01,7.97,0,10,2023,-7.97,D
121323,h1,NDIR-SERT,2023-10-29,2023-10-29 20:01:06,20,6.99,0.01,8.59,0,10,2023,-8.59,D
121331,h1,NDIR-SERT,2023-10-29,2023-10-29 21:01:15,21,6.58,0.01,7.5,0,10,2023,-7.5,D
121339,h1,NDIR-SERT,2023-10-29,2023-10-29 22:01:08,22,7.14,0.01,7.16,0,10,2023,-7.16,D
121347,h1,NDIR-SERT,2023-10-29,2023-10-29 23:01:07,23,6.36,0.01,7.09,0,10,2023,-7.09,D
121355,h1,NDIR-SERT,2023-10-30,2023-10-30 01:01:06,1,8.73,0.01,7.06,0,10,2023,-7.06,D
121363,h1,NDIR-SERT,2023-10-30,2023-10-30 02:01:07,2,8.74,0.01,7.32,0,10,2023,-7.32,D
121371,h1,NDIR-SERT,2023-10-30,2023-10-30 03:01:19,3,6.68,0.01,7.12,0,10,2023,-7.12,D
